Point_Group;MaxEStateIndex;MinEStateIndex;MaxAbsEStateIndex;MinAbsEStateIndex;qed;MolWt;HeavyAtomMolWt;ExactMolWt;NumValenceElectrons;NumRadicalElectrons;MaxPartialCharge;MinPartialCharge;MaxAbsPartialCharge;MinAbsPartialCharge;FpDensityMorgan1;FpDensityMorgan2;FpDensityMorgan3;BalabanJ;BertzCT;Chi0;Chi0n;Chi0v;Chi1;Chi1n;Chi1v;Chi2n;Chi2v;Chi3n;Chi3v;Chi4n;Chi4v;HallKierAlpha;Ipc;Kappa1;Kappa2;Kappa3;LabuteASA;PEOE_VSA1;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;PEOE_VSA14;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;SMR_VSA1;SMR_VSA10;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9;SlogP_VSA1;SlogP_VSA10;SlogP_VSA11;SlogP_VSA12;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;TPSA;EState_VSA1;EState_VSA10;EState_VSA11;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState1;VSA_EState10;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;FractionCSP3;HeavyAtomCount;NHOHCount;NOCount;NumAliphaticCarbocycles;NumAliphaticHeterocycles;NumAliphaticRings;NumAromaticCarbocycles;NumAromaticHeterocycles;NumAromaticRings;NumHAcceptors;NumHDonors;NumHeteroatoms;NumRotatableBonds;NumSaturatedCarbocycles;NumSaturatedHeterocycles;NumSaturatedRings;RingCount;MolLogP;MolMR;fr_Al_COO;fr_Al_OH;fr_Al_OH_noTert;fr_ArN;fr_Ar_COO;fr_Ar_N;fr_Ar_NH;fr_Ar_OH;fr_COO;fr_COO2;fr_C_O;fr_C_O_noCOO;fr_C_S;fr_HOCCN;fr_Imine;fr_NH0;fr_NH1;fr_NH2;fr_N_O;fr_Ndealkylation1;fr_Ndealkylation2;fr_Nhpyrrole;fr_SH;fr_aldehyde;fr_alkyl_carbamate;fr_alkyl_halide;fr_allylic_oxid;fr_amide;fr_amidine;fr_aniline;fr_aryl_methyl;fr_azide;fr_azo;fr_barbitur;fr_benzene;fr_benzodiazepine;fr_bicyclic;fr_diazo;fr_dihydropyridine;fr_epoxide;fr_ester;fr_ether;fr_furan;fr_guanido;fr_halogen;fr_hdrzine;fr_hdrzone;fr_imidazole;fr_imide;fr_isocyan;fr_isothiocyan;fr_ketone;fr_ketone_Topliss;fr_lactam;fr_lactone;fr_methoxy;fr_morpholine;fr_nitrile;fr_nitro;fr_nitro_arom;fr_nitro_arom_nonortho;fr_nitroso;fr_oxazole;fr_oxime;fr_para_hydroxylation;fr_phenol;fr_phenol_noOrthoHbond;fr_phos_acid;fr_phos_ester;fr_piperdine;fr_piperzine;fr_priamide;fr_prisulfonamd;fr_pyridine;fr_quatN;fr_sulfide;fr_sulfonamd;fr_sulfone;fr_term_acetylene;fr_tetrazole;fr_thiazole;fr_thiocyan;fr_thiophene;fr_unbrch_alkane;fr_urea
1;2.502962963;-0.347916037;2.502962963;0;0.146649092;631.682;597.41;632.1209976;197;1;-0.019509103;-0.343925736;0.343925736;0.019509103;0.41025641;0.666666667;0.948717949;2.31625E-07;1236.255497;25.57249257;21.95775819;25.48470925;18.86530598;13.14923263;18.20997924;9.357850635;16.77158086;6.976190516;15.35504019;5.062649635;13.10619323;-2.456623377;1108222392;28.08576187;13.74749919;6.650936838;243.3344225;6.15054635;0;0;0;0;67.96428785;0;0;0;0;121.3273414;49.38515582;0;0;17.12660344;37.06133577;0;6.15054635;0;9.024491528;12.32382005;163.1405342;0;0;27.36870594;0;0;15.84317618;12.32382005;17.12660344;6.420821623;20.15139451;145.5928096;0;0;0;35;0;0;0;21.99372254;17.12660344;9.024491528;33.54197964;11.12690298;0;152.0136313;0;1.821111111;0.654440741;0;5.888049467;3.260555556;0;53.10913762;4.917352398;0;-0.695832074;0.114285714;39;3;1;1;2;3;5;0;5;1;1;4;7;0;1;1;8;7.49699;169.1241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.042781557;-1.707691308;5.042781557;0;0.546180359;470.99;444.782;471.0889488;145;2;0;0;0;0;1.037037037;1.740740741;2.407407407;2.1025E-06;811.9754422;18.42192077;16.37122521;18.86525083;12.4523975;8.997833894;11.5559254;7.232389995;11.13236388;4.780155873;9.457833389;3.229215681;8.685473843;-1.576623377;1153531.262;20.16521181;7.809328908;3.597778498;174.285176;0;0;0;0;0;162.5908995;0;0;0;0;0;0;12.40703316;0;16.42739978;24.053974;0;8.542692634;11.01931357;32.20719456;10.79945768;71.94790044;0;0;3.751785696;5.687386275;0;12.40703316;21.54991919;16.42739978;18.75954929;26.33466309;65.56795043;4.512245764;0;0;22.08;16.42739978;0;0;12.40703316;10.43015181;5.959554569;22.74184834;0;0;101.9305375;5.101407526;5.207175926;-1.707691308;2.124597978;5.042781557;3.825357038;3.098640768;8.770427324;11.38444515;8.9358078;2.078457762;0.333333333;27;0;4;1;2;3;1;0;1;4;0;6;3;0;0;0;4;5.47741;110.416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;12.1022934;-2.079555045;12.1022934;0.172913622;0.220406833;612.74;572.42;613.1921748;201;4;-0.026144799;-0.098816726;0.098816726;0.026144799;0.789473684;1.289473684;1.710526316;2.88757E-07;1085.512178;27.2858818;23.30514839;25.93767226;18.30660343;13.39616215;17.68694275;10.42381142;18.25855418;7.00264161;14.39864311;5.756599467;12.78056451;-1.986623377;417861932.8;29.00712944;12.91070576;5.790345047;236.8081444;0;0;0;0;0;171.6104505;0;0;0;0;49.46401129;16.97698335;0;0;21.05744811;7.921588092;0;10.01782505;0;68.57057757;0;130.4840063;0;0;0;0;0;7.921588092;26.9948084;26.59637336;11.74597809;52.66932618;107.6111252;4.512245764;0;0;26.38;21.48984596;5.106527395;0;12.43383386;0;21.26836238;11.12690298;0;30.36079446;136.2651781;0;1.26893781;-2.079555045;0;18.94841837;4.576398129;0;21.0096185;14.75810353;16.17314043;0.262345679;0.333333333;38;0;3;1;2;3;2;0;2;2;0;5;8;0;0;0;5;8.64628;157.1525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;7.687690539;-3.858169407;7.687690539;0.262345679;0.227944021;827.136;762.624;828.4077946;253;3;-0.026144799;-0.098816726;0.098816726;0.026144799;0.688888889;1.155555556;1.555555556;4.76714E-07;1241.093587;33.52636878;30.46503594;35.1872983;21.24788523;17.14240444;28.67248607;13.88103101;41.06222961;9.050509246;53.34551205;7.875004375;55.83634612;-1.243636364;4505584841;38.20671874;16.72864483;7.909970195;282.439066;0;0;0;0;0;217.7819201;0;0;0;0;49.46401129;16.97698335;0;0;18.43466935;19.22801505;0;5.316788604;0;130.3833719;0;110.8600699;0;0;5.316788604;0;0;13.46885018;33.9539667;18.43466935;9.068376443;107.5563082;90.66479043;0;5.759164872;0;21.26;20.45273016;0;0;7.921588092;16.97698335;29.15696985;25.89231874;0;0;180.2931233;3.529201268;10.57028959;-3.858169407;0;3.959709073;6.539825746;1.056555178;21.80589578;10.26177834;31.19806632;0.262345679;0.5;45;1;2;0;2;2;2;0;2;2;1;5;11;0;0;0;4;11.96558;205.6297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;7.687690539;-3.858169407;7.687690539;0.262345679;0.227944021;827.136;762.624;828.4077946;253;3;-0.026144799;-0.098816726;0.098816726;0.026144799;0.688888889;1.155555556;1.555555556;4.76714E-07;1241.093587;33.52636878;30.46503594;35.1872983;21.24788523;17.14240444;28.67248607;13.88103101;41.06222961;9.050509246;53.34551205;7.875004375;55.83634612;-1.243636364;4505584841;38.20671874;16.72864483;7.909970195;282.439066;0;0;0;0;0;217.7819201;0;0;0;0;49.46401129;16.97698335;0;0;18.43466935;19.22801505;0;5.316788604;0;130.3833719;0;110.8600699;0;0;5.316788604;0;0;13.46885018;33.9539667;18.43466935;9.068376443;107.5563082;90.66479043;0;5.759164872;0;21.26;20.45273016;0;0;7.921588092;16.97698335;29.15696985;25.89231874;0;0;180.2931233;3.529201268;10.57028959;-3.858169407;0;3.959709073;6.539825746;1.056555178;21.80589578;10.26177834;31.19806632;0.262345679;0.5;45;1;2;0;2;2;2;0;2;2;1;5;11;0;0;0;4;11.96558;205.6297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;11.62638889;-2.229444444;11.62638889;0.028518519;0.096411121;764.644;720.292;764.21458;265;6;-0.013435688;-0.062222468;0.062222468;0.013435688;0.423076923;0.615384615;0.769230769;1.77632E-07;1515.032868;37.1329705;29.89514766;32.78818663;25.34977431;16.99785058;21.33740902;11.93089696;18.12213824;7.691297154;13.78671283;5.514252626;11.21887552;-3.910519481;3.66883E+11;40.85403071;22.22381778;12.07547377;317.1481566;0;0;0;0;0;89.40316519;0;0;0;0;181.9910121;47.67041556;0;0;28.90842046;52.47601558;0;4.899909731;0;39.77863046;0;193.0016166;0;0;31.82723938;4.794537184;0;15.84317618;21.78919141;24.11388328;11.01060451;27.6949488;181.9910121;0;0;0;60.11;34.54960469;15.00759197;0;12.08368166;0;0;47.73775362;0;27.6949488;181.9910121;0;0;-2.229444444;12.69166667;29.04678949;2.920462963;0;64.59475309;0;7.349229025;-0.891975309;0.133333333;52;0;4;0;0;0;6;0;6;1;0;7;11;0;0;0;6;8.58658;215.662;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2.428888889;-0.143004115;2.428888889;0.060660693;0.117620105;678.804;639.492;679.1291198;211;1;0.021167181;-0.121697431;0.121697431;0.021167181;0.658536585;1.170731707;1.682926829;1.32466E-07;1473.070457;28.34635974;24.29709238;28.64054002;19.97436689;14.53133178;20.37798406;11.19308699;19.76048266;8.535388625;18.46080515;6.081231422;16.05005759;-1.676623377;3517237426;29.3976531;13.31366092;6.630940843;261.1013595;0;0;0;0;0;44.72395681;0;0;0;11.76188495;105.4640013;79.58081685;21.46341041;0;17.12660344;32.52144522;0;0;0;64.60367236;0;143.4378094;0;5.304539896;5.304539896;0;0;27.21690533;16.56792693;17.12660344;20.26829602;31.39519901;130.7855683;9.024491528;5.304539896;0;0;0;0;0;15.45502038;0;42.7190219;27.74774798;16.45074896;0;160.6215311;0;1.948518519;2.857213483;1.424550684;3.801832326;7.82469246;4.777777778;32.92253582;8.456639162;9.144719388;-0.203664809;0.27027027;41;0;0;1;4;5;3;1;4;1;0;4;4;0;2;2;9;11.15843;180.551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;2.555925926;-1.160092492;2.555925926;0.445987654;0.111242897;708.808;667.48;709.1726989;227;2;-0.013435688;-0.062222468;0.062222468;0.013435688;0.533333333;0.933333333;1.355555556;1.66715E-07;1633.620235;31.0640564;26.2231892;29.75014025;22.0041512;15.45186125;22.80002671;11.8973262;23.94715595;7.695083571;21.39491532;5.765621441;20.32836333;-3.196623377;22861708615;31.77233977;14.92930453;7.618155076;277.1909255;0;0;0;0;0;164.2294811;0;0;0;0;90.99550603;23.83520778;0;0;15.95092071;36.6707915;0;0;0;9.024491528;19.99447681;197.4195144;0;0;15.91361969;0;0;15.18406728;19.99447681;15.95092071;6.420821623;11.12690298;179.8717898;9.024491528;5.57310453;0;0;31.13498799;0;0;0;9.024491528;0;27.04052267;5.57310453;3.908532653;202.3785556;0;3.161625567;-1.160092492;0;4.194166667;4.439980001;0;54.35329968;11.94430965;7.522352608;-1.48267872;0.119047619;45;0;0;1;1;2;5;0;5;0;0;3;8;0;0;0;7;10.29439;198.826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2.370030864;-0.518357269;2.370030864;0.262345679;0.216994648;677.858;636.53;679.2298303;187;0;-0.026144799;-0.098816726;0.098816726;0.026144799;0.571428571;1;1.428571429;2.923E-07;1000.467398;25.20853153;21.97409759;26.47876004;16.87991785;12.63210295;18.44881363;9.50971352;19.74541228;5.85556585;16.45759644;4.708777817;15.16718169;-1.363636364;75452830.97;28.21147557;14.39453624;8.331244831;224.1816204;0;0;0;0;0;159.0672041;0;0;0;0;49.46401129;16.97698335;0;0;17.40878982;35.87456215;0;0;0;62.99162738;0;109.2332194;0;0;20.03138596;0;0;15.84317618;16.97698335;17.40878982;0;41.5424232;109.2332194;4.47222083;0;0;0;25.33037791;0;0;7.921588092;4.47222083;16.97698335;10.60907979;9.422306172;0;150.7756426;0;2.284318468;-0.518357269;0;4.413931091;2.694444444;0;31.1619709;9.118079911;14.11728395;-0.234634459;0.3125;35;0;0;1;0;1;3;0;3;0;0;3;8;0;0;0;4;7.4929;160.535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;10.24916667;-1.513888889;10.24916667;0.02824725;0.233316012;503.248;483.088;503.0346875;169;6;0.123672759;-0.507937533;0.507937533;0.123672759;0.696969697;1.181818182;1.636363636;2.56793E-07;1051.634931;23.79431797;17.14372226;19.14233403;15.93909071;9.584591423;12.66791806;6.651796683;10.90307817;4.497035374;8.638358141;3.01321198;6.446279097;-2.790519481;30601106.57;24.84411225;11.89277457;6.382295189;197.6120152;20.42610958;22.99804733;0;0;0;64.24489456;0;0;0;0;30.33183534;49.6243304;10.60907979;0;44.53999286;23.83520778;0;0;0;4.816326339;0;102.0447227;0;22.99804733;15.91361969;0;22.99804733;7.921588092;20.42610958;24.11388328;11.01060451;0;91.03411818;4.816326339;0;0;120.72;21.82241658;30.63916437;0;27.81437367;10.60907979;5.304539896;36.39820241;11.01060451;54.63591577;0;0;0;-1.513888889;-0.032407407;62.18313272;3.401759259;0.113668535;17.99372344;7.268148148;0;-1.340061728;0.04;33;4;6;1;0;1;3;0;3;4;4;8;6;0;0;0;4;3.63988;121.6962;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;11.27611111;-2.581597222;11.27611111;0.324074074;0.344354112;432.258;405.042;432.1027075;149;7;0.286060553;-0.320978369;0.320978369;0.286060553;0.925925926;1.37037037;1.666666667;1.99111E-07;649.8191012;20.45781916;16.82051149;18.81912327;12.70510833;8.431290425;11.81716993;6.606861394;12.39041201;5.945817599;12.69488427;3.885693401;9.872525918;-0.450519481;782737.1681;22.83459685;8.505075304;3.1052796;166.911147;14.13478939;0;0;0;8.526183789;94.37816053;0;0;0;0;18.19910121;12.13273414;19.90698136;0;32.10542771;14.21357006;0;0;0;43.24550752;19.30689015;58.40655496;0;0;5.087295063;5.687386275;0;8.526183789;14.21959508;32.10542771;16.92851056;34.618686;41.4780444;8.626821524;0;0;70.29;21.37106239;10.21305479;0;8.626821524;0;5.687386275;17.06411511;14.21959508;58.02678414;23.02163678;9.047494323;9.42159486;-2.581597222;0;25.65092593;7.560473251;1.246944444;9.815606786;0;10.126875;2.249917695;0.45;27;1;5;1;2;3;1;0;1;3;1;7;6;0;1;1;4;5.92727;102.8867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;11.27611111;-2.581597222;11.27611111;0.324074074;0.344354112;432.258;405.042;432.1027075;149;7;0.286060553;-0.320978369;0.320978369;0.286060553;0.925925926;1.37037037;1.666666667;1.99111E-07;649.8191012;20.45781916;16.82051149;18.81912327;12.70510833;8.431290425;11.81716993;6.606861394;12.39041201;5.945817599;12.69488427;3.885693401;9.872525918;-0.450519481;782737.1681;22.83459685;8.505075304;3.1052796;166.911147;14.13478939;0;0;0;8.526183789;94.37816053;0;0;0;0;18.19910121;12.13273414;19.90698136;0;32.10542771;14.21357006;0;0;0;43.24550752;19.30689015;58.40655496;0;0;5.087295063;5.687386275;0;8.526183789;14.21959508;32.10542771;16.92851056;34.618686;41.4780444;8.626821524;0;0;70.29;21.37106239;10.21305479;0;8.626821524;0;5.687386275;17.06411511;14.21959508;58.02678414;23.02163678;9.047494323;9.42159486;-2.581597222;0;25.65092593;7.560473251;1.246944444;9.815606786;0;10.126875;2.249917695;0.45;27;1;5;1;2;3;1;0;1;3;1;7;6;0;1;1;4;5.92727;102.8867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;10.99375;-1.423611111;10.99375;0.171689815;0.102385487;662.736;623.424;663.1519634;211;4;-0.019509103;-0.062222829;0.062222829;0.019509103;0.536585366;0.804878049;1;2.16346E-07;1255.810141;29.03695866;24.61744782;28.14439888;19.82860626;14.15407136;19.81498182;10.81491317;20.62160949;8.94078817;20.75929986;6.123835012;17.73076272;-1.936623377;2062494914;30.51885564;13.14748962;5.715871739;255.0873181;0;0;0;0;0;85.96013127;0;0;0;0;121.3273414;49.38515582;0;0;21.05744811;37.06133577;0;0;0;42.63734637;12.32382005;143.5926782;0;0;21.21815958;0;0;15.84317618;12.32382005;21.05744811;11.11912773;34.618686;132.4735504;8.018660375;0;0;19.9;15.95092071;5.106527395;0;23.86183656;0;0;50.60609475;0;0;161.1472491;0;0.34337963;-1.423611111;0;19.24832724;2.906759259;1.51125;44.20820799;2.414389435;11.06194444;-0.695832074;0.243243243;41;0;1;1;2;3;4;0;4;0;0;4;8;0;1;1;7;8.59878;175.8325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2.535925926;-1.552196296;2.535925926;0;0.573127901;460.995;432.771;461.1045989;143;4;0;0;0;0;0.923076923;1.461538462;1.961538462;1.96E-06;611.7224393;17.71481399;16.13073823;18.62476385;11.96923425;8.943192554;11.68477981;7.298921284;11.37264781;5.02849016;10.87798323;3.676342783;10.36692974;-0.926623377;654402.4773;19.8244887;7.596936661;3.221551737;169.726057;0;0;0;0;0;157.9759009;0;0;0;0;0;0;12.40703316;0;15.95092071;12.40703316;0;19.59963892;5.917906046;25.28345736;27.18485678;64.03912112;0;0;0;0;0;12.40703316;46.7844957;15.95092071;21.35604275;20.7712116;48.60098441;4.512245764;0;0;12.96;15.95092071;0;0;12.40703316;10.43015181;13.08951281;5.57310453;15.43813671;0;97.49407437;0;3.618796296;-1.552196296;9.7625;0;1.397097506;2.163694255;0;16.22939545;9.037859429;4.436186697;0.45;26;0;4;1;3;4;0;0;0;4;0;6;2;0;1;1;4;4.17397;104.285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2.424837963;0.557083333;2.424837963;0.557083333;0.373461064;416.663;389.447;417.0318382;117;1;0.002384167;-0.160288653;0.160288653;0.002384167;0.7;1;1.15;1.50606E-07;329.3889495;14.80311862;13.32093895;17.50852537;9.42719146;7.335604198;12.53780249;5.757612436;13.34256457;4.81240888;12.88970138;2.927775998;10.60518621;1.413376623;29594.79929;17.76234391;7.322653047;3.336878297;145.6020895;0;0;0;0;0;76.82806492;0;0;35.28565485;0;0;0;34.51712164;0;17.12660344;35.28565485;0;0;0;42.63734637;34.51712164;17.06411511;0;0;0;0;0;35.28565485;34.51712164;17.12660344;5.917906046;34.618686;11.14620906;8.018660375;0;0;0;0;0;0;0;25.14526382;0;34.51712164;17.06411511;0;69.90434085;0;1.149907407;6.859305556;0;0;3.353148148;9.932222222;0;0;11.84541667;0;0.8125;20;0;0;1;3;4;0;0;0;3;0;4;0;0;2;2;4;5.58369;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
1;3.960277778;-1.031651235;3.960277778;0.425679012;0.292766;471.42;429.084;471.1618003;153;0;-0.028634815;-0.106643447;0.106643447;0.028634815;0.846153846;1.269230769;1.538461538;2.8925E-07;429.0273687;19.5791395;18.07566307;22.86312922;12.29457352;10.49884465;20.32844571;8.315616229;22.73466008;5.410905456;16.58329108;3.33921018;13.63291541;1.506363636;440611.5933;25.54271886;13.67838592;10.33097423;177.4682746;0;0;0;0;0;71.96839997;0;0;0;23.76476428;20.7712116;61.87801187;0;0;16.01272826;31.83863658;0;0;0;51.64939362;55.45719025;23.424439;0;0;0;0;0;23.76476428;63.53106255;16.01272826;0;27.19203322;23.424439;24.4573604;0;0;0;8.073872301;0;0;0;28.58109062;0;18.48573008;48.58866047;0;74.65303425;0;0;3.960277778;0.432152778;1.548611111;0;0;0;22.358114;14.3672329;0.250278093;0.80952381;26;0;0;1;1;2;0;0;0;0;0;5;4;0;1;1;2;7.5908;130.521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;9.808055556;-0.445987654;9.808055556;0.198055556;0.165508512;540.629;508.373;541.1234266;171;5;-0.013435688;-0.065097436;0.065097436;0.013435688;0.696969697;1.060606061;1.363636364;2.27254E-07;799.8920875;23.56442088;19.32493476;21.95745863;16.29555496;11.21860633;14.43278604;7.00214234;11.23741998;4.532404773;8.429221241;3.027214311;6.289732038;-1.846623377;38050444.43;27.39831501;17.60547388;10.74908104;209.5660831;0;0;0;0;0;56.25067871;0;0;0;0;117.6846237;36.67685103;0;0;22.23313084;23.83520778;0;0;0;31.20136341;0;133.3424514;0;0;15.91361969;0;0;7.921588092;0;22.23313084;18.04286493;26.68911765;115.2995865;4.512245764;0;0;19.9;7.921588092;5.106527395;0;17.12660344;4.512245764;0;28.75526293;0;29.50530211;117.6846237;0;0.416388889;-0.198055556;0;15.94935185;0;0;32.32589506;14.70981481;4.29;-0.445987654;0.166666667;33;0;1;1;0;1;3;0;3;0;0;3;8;0;0;0;4;7.06997;140.2895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
0;12.59410872;-2.369460091;12.59410872;0.039716133;0.097152636;725.899;678.523;726.2438761;243;6;-0.026144799;-0.098816726;0.098816726;0.026144799;0.617021277;0.978723404;1.29787234;4.34324E-07;1424.223207;33.59743659;28.39938668;31.03191055;22.79493275;16.33446491;20.6252455;12.0838347;19.91857746;7.728913322;14.92104295;5.93614761;12.50579873;-3.086623377;33827882335;36.7442023;19.04636041;10.70566571;290.9537727;0;0;0;0;0;226.3000779;0;0;0;0;49.46401129;16.97698335;0;0;21.05744811;7.921588092;0;5.316788604;0;63.03165231;0;195.4135955;0;0;5.316788604;0;0;7.921588092;16.97698335;21.05744811;17.16096856;63.79622916;155.9988209;4.512245764;0;0;34;15.95092071;5.106527395;0;12.43383386;0;55.48191523;0;0;84.94844504;113.5026417;5.316788604;0.851208953;-2.369460091;0;20.37039872;6.882945645;1.041971739;41.82718201;10.35019747;14.11728395;0.262345679;0.23255814;47;0;2;1;0;1;4;0;4;0;0;4;13;0;0;0;5;11.38487;197.1665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
